S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,Class
36,technician,married,tertiary,no,491,yes,no,unknown,8,may,103,3,-1,0,unknown,no
35,management,married,tertiary,no,820,yes,no,unknown,8,may,287,4,-1,0,unknown,no
43,blue-collar,married,secondary,no,1376,yes,no,unknown,8,may,235,4,-1,0,unknown,no
38,blue-collar,married,primary,no,0,yes,no,unknown,8,may,732,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,507,yes,no,unknown,8,may,136,2,-1,0,unknown,no
58,management,married,secondary,no,771,no,no,unknown,8,may,126,3,-1,0,unknown,no
33,services,married,secondary,no,310,yes,no,unknown,8,may,172,4,-1,0,unknown,no
60,blue-collar,married,primary,no,136,yes,no,unknown,8,may,43,2,-1,0,unknown,no
45,admin.,married,secondary,no,310,yes,no,unknown,8,may,191,2,-1,0,unknown,no
39,blue-collar,married,primary,no,813,yes,no,unknown,8,may,117,2,-1,0,unknown,no
35,management,married,tertiary,no,14,yes,yes,unknown,8,may,64,1,-1,0,unknown,no
41,blue-collar,married,primary,no,-97,yes,no,unknown,8,may,260,5,-1,0,unknown,no
40,services,married,primary,no,332,yes,no,unknown,8,may,149,1,-1,0,unknown,no
33,services,married,secondary,no,5034,yes,no,unknown,8,may,207,3,-1,0,unknown,no
32,admin.,divorced,secondary,no,281,yes,no,unknown,8,may,231,4,-1,0,unknown,no
44,management,married,secondary,no,576,yes,no,unknown,8,may,128,3,-1,0,unknown,no
34,management,single,tertiary,no,1891,yes,no,unknown,9,may,162,5,-1,0,unknown,no
29,services,single,secondary,no,473,yes,yes,unknown,9,may,180,2,-1,0,unknown,no
49,blue-collar,married,primary,no,216,yes,no,unknown,9,may,144,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,-13,yes,no,unknown,9,may,260,3,-1,0,unknown,no
47,admin.,divorced,secondary,no,162,yes,no,unknown,9,may,203,4,-1,0,unknown,no
34,blue-collar,married,primary,no,365,yes,no,unknown,9,may,85,2,-1,0,unknown,no
32,management,single,tertiary,no,264,yes,no,unknown,9,may,211,2,-1,0,unknown,no
32,admin.,single,tertiary,no,490,yes,no,unknown,9,may,94,2,-1,0,unknown,no
56,technician,single,primary,no,230,yes,no,unknown,9,may,122,4,-1,0,unknown,no
28,technician,single,secondary,no,-9,yes,yes,unknown,9,may,175,5,-1,0,unknown,no
35,technician,single,secondary,no,317,yes,no,unknown,9,may,292,2,-1,0,unknown,no
52,self-employed,single,tertiary,no,458,yes,yes,unknown,9,may,132,5,-1,0,unknown,no
35,technician,married,secondary,no,19,yes,no,unknown,9,may,130,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,536,yes,no,unknown,9,may,208,2,-1,0,unknown,no
42,management,divorced,secondary,no,117,yes,no,unknown,9,may,105,1,-1,0,unknown,no
51,blue-collar,single,primary,no,368,yes,no,unknown,9,may,205,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,-98,yes,no,unknown,9,may,112,1,-1,0,unknown,no
34,services,married,secondary,no,627,yes,no,unknown,9,may,117,9,-1,0,unknown,no
45,admin.,married,secondary,no,180,yes,no,unknown,9,may,218,1,-1,0,unknown,no
31,technician,divorced,secondary,no,26,yes,no,unknown,9,may,62,1,-1,0,unknown,no
40,blue-collar,married,primary,no,2171,yes,no,unknown,9,may,97,1,-1,0,unknown,no
53,entrepreneur,married,secondary,no,-118,yes,no,unknown,9,may,101,3,-1,0,unknown,no
44,technician,single,secondary,no,1059,yes,no,unknown,9,may,286,1,-1,0,unknown,no
49,blue-collar,married,primary,no,186,yes,no,unknown,9,may,241,1,-1,0,unknown,no
47,services,married,secondary,no,1306,yes,no,unknown,9,may,252,4,-1,0,unknown,no
31,blue-collar,married,primary,no,3007,yes,no,unknown,9,may,283,1,-1,0,unknown,no
45,admin.,single,secondary,no,-88,yes,no,unknown,9,may,131,1,-1,0,unknown,no
30,blue-collar,married,primary,no,265,yes,yes,unknown,9,may,380,1,-1,0,unknown,no
40,blue-collar,divorced,primary,no,21,yes,no,unknown,9,may,584,1,-1,0,unknown,no
27,admin.,single,unknown,no,230,yes,no,unknown,9,may,371,1,-1,0,unknown,no
28,admin.,married,secondary,no,252,yes,no,unknown,9,may,448,1,-1,0,unknown,no
28,admin.,single,tertiary,no,422,yes,no,unknown,9,may,274,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,85,yes,no,unknown,9,may,116,2,-1,0,unknown,no
35,management,married,tertiary,no,4286,yes,no,unknown,9,may,357,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,0,no,no,unknown,9,may,215,1,-1,0,unknown,no
33,blue-collar,divorced,primary,no,60,no,no,unknown,9,may,131,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,687,yes,no,unknown,9,may,61,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,40,yes,no,unknown,9,may,617,4,-1,0,unknown,no
31,technician,single,tertiary,no,22,yes,no,unknown,9,may,483,3,-1,0,unknown,no
36,technician,single,secondary,no,-333,yes,yes,unknown,9,may,847,1,-1,0,unknown,no
41,technician,married,secondary,no,483,yes,no,unknown,9,may,319,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,503,yes,yes,unknown,9,may,57,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,1245,yes,no,unknown,9,may,306,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,117,yes,no,unknown,9,may,147,1,-1,0,unknown,no
34,technician,single,tertiary,yes,33,yes,yes,unknown,9,may,244,1,-1,0,unknown,no
41,technician,single,secondary,no,-320,yes,no,unknown,9,may,128,1,-1,0,unknown,no
43,blue-collar,divorced,primary,no,49,yes,no,unknown,9,may,100,1,-1,0,unknown,no
37,management,married,tertiary,no,0,yes,no,unknown,9,may,59,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,100,yes,no,unknown,9,may,24,1,-1,0,unknown,no
32,housemaid,married,primary,no,344,yes,no,unknown,9,may,85,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,-286,yes,no,unknown,9,may,70,1,-1,0,unknown,no
38,blue-collar,single,secondary,no,57,yes,no,unknown,9,may,21,1,-1,0,unknown,no
51,unemployed,divorced,secondary,no,370,no,no,unknown,9,may,167,1,-1,0,unknown,no
49,services,divorced,secondary,no,470,yes,no,unknown,9,may,659,2,-1,0,unknown,no
31,housemaid,married,secondary,no,0,yes,no,unknown,9,may,327,2,-1,0,unknown,no
33,blue-collar,married,primary,no,767,yes,no,unknown,9,may,296,3,-1,0,unknown,no
30,admin.,single,unknown,yes,1,no,no,unknown,9,may,307,1,-1,0,unknown,no
33,technician,married,secondary,no,0,no,no,unknown,9,may,120,1,-1,0,unknown,no
41,unemployed,married,secondary,no,121,yes,no,unknown,9,may,390,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,190,yes,no,unknown,9,may,83,2,-1,0,unknown,no
33,blue-collar,married,primary,no,120,yes,no,unknown,9,may,250,1,-1,0,unknown,no
32,services,married,secondary,no,2068,yes,yes,unknown,9,may,143,1,-1,0,unknown,no
46,technician,married,secondary,no,332,yes,no,unknown,9,may,772,1,-1,0,unknown,no
34,management,single,tertiary,no,-322,no,no,unknown,9,may,198,1,-1,0,unknown,no
32,blue-collar,married,primary,no,274,yes,no,unknown,9,may,21,3,-1,0,unknown,no
43,blue-collar,single,secondary,no,3,yes,no,unknown,9,may,929,3,-1,0,unknown,no
28,blue-collar,married,secondary,no,6,yes,no,unknown,9,may,254,1,-1,0,unknown,no
46,technician,divorced,tertiary,no,288,yes,no,unknown,9,may,166,1,-1,0,unknown,no
52,services,divorced,primary,no,146,yes,no,unknown,9,may,93,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,286,yes,no,unknown,9,may,134,2,-1,0,unknown,no
27,technician,divorced,secondary,no,114,yes,yes,unknown,9,may,375,2,-1,0,unknown,no
32,technician,single,tertiary,no,190,yes,yes,unknown,9,may,352,1,-1,0,unknown,no
37,blue-collar,single,secondary,no,111,yes,no,unknown,9,may,217,2,-1,0,unknown,no
29,management,married,tertiary,no,246,yes,no,unknown,9,may,45,1,-1,0,unknown,no
40,housemaid,divorced,secondary,no,108,no,no,unknown,9,may,93,1,-1,0,unknown,no
47,technician,married,primary,no,187,yes,no,unknown,9,may,165,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,457,yes,no,unknown,9,may,266,1,-1,0,unknown,no
25,admin.,single,secondary,no,131,yes,yes,unknown,9,may,237,1,-1,0,unknown,no
30,management,married,tertiary,no,1825,yes,no,unknown,9,may,164,1,-1,0,unknown,no
31,admin.,married,secondary,no,307,yes,no,unknown,9,may,538,1,-1,0,unknown,no
35,blue-collar,married,secondary,yes,-198,yes,no,unknown,9,may,72,2,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,739,yes,no,unknown,9,may,171,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,759,yes,no,unknown,9,may,710,1,-1,0,unknown,no
27,services,single,secondary,no,777,yes,no,unknown,9,may,131,3,-1,0,unknown,no
37,blue-collar,married,primary,no,378,yes,no,unknown,9,may,514,1,-1,0,unknown,no
35,blue-collar,single,primary,no,337,yes,no,unknown,9,may,127,1,-1,0,unknown,no
34,blue-collar,married,primary,no,-78,yes,no,unknown,9,may,198,1,-1,0,unknown,no
31,admin.,married,secondary,no,355,yes,no,unknown,9,may,239,1,-1,0,unknown,no
36,management,divorced,tertiary,no,133,yes,no,unknown,9,may,117,1,-1,0,unknown,no
38,technician,married,secondary,no,32,yes,no,unknown,9,may,705,1,-1,0,unknown,no
25,services,married,secondary,no,55,yes,yes,unknown,9,may,155,1,-1,0,unknown,no
51,management,single,tertiary,no,417,yes,no,unknown,9,may,18,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,153,yes,no,unknown,9,may,386,1,-1,0,unknown,no
40,retired,married,tertiary,no,794,no,no,unknown,9,may,138,1,-1,0,unknown,no
26,services,single,secondary,no,187,yes,no,unknown,9,may,341,1,-1,0,unknown,no
36,services,married,secondary,no,335,yes,no,unknown,9,may,339,2,-1,0,unknown,no
59,blue-collar,married,secondary,no,1407,yes,no,unknown,9,may,232,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,-116,yes,yes,unknown,9,may,208,1,-1,0,unknown,no
49,self-employed,married,tertiary,no,1842,yes,no,unknown,9,may,124,2,-1,0,unknown,no
33,blue-collar,married,primary,no,329,yes,no,unknown,9,may,44,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,428,yes,no,unknown,9,may,75,1,-1,0,unknown,no
59,management,single,secondary,no,181,yes,no,unknown,9,may,485,1,-1,0,unknown,no
38,entrepreneur,married,secondary,no,2139,yes,no,unknown,9,may,576,1,-1,0,unknown,no
37,services,single,secondary,no,253,yes,yes,unknown,9,may,280,1,-1,0,unknown,no
31,unemployed,single,tertiary,no,133,yes,no,unknown,9,may,480,2,-1,0,unknown,no
54,retired,married,secondary,no,785,yes,no,unknown,9,may,86,2,-1,0,unknown,no
41,blue-collar,married,primary,no,-45,yes,yes,unknown,9,may,121,4,-1,0,unknown,no
44,management,married,tertiary,no,223,yes,no,unknown,9,may,93,2,-1,0,unknown,no
28,admin.,single,secondary,no,2831,yes,no,unknown,9,may,211,3,-1,0,unknown,no
22,student,single,secondary,no,2412,yes,no,unknown,9,may,238,2,-1,0,unknown,no
31,blue-collar,married,primary,no,11,yes,no,unknown,9,may,399,3,-1,0,unknown,no
36,services,married,secondary,no,211,yes,no,unknown,9,may,93,2,-1,0,unknown,no
37,admin.,divorced,secondary,no,34,yes,no,unknown,9,may,144,3,-1,0,unknown,no
54,admin.,married,secondary,no,222,yes,no,unknown,9,may,45,2,-1,0,unknown,no
28,management,single,tertiary,no,3285,yes,no,unknown,9,may,98,1,-1,0,unknown,no
42,blue-collar,married,primary,no,-67,yes,no,unknown,9,may,128,1,-1,0,unknown,no
35,technician,single,tertiary,no,670,yes,no,unknown,9,may,106,1,-1,0,unknown,no
29,admin.,married,secondary,no,0,yes,no,unknown,9,may,121,1,-1,0,unknown,no
59,blue-collar,single,primary,no,96,yes,no,unknown,9,may,123,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,-3,yes,no,unknown,9,may,92,2,-1,0,unknown,no
32,self-employed,single,secondary,no,123,yes,no,unknown,9,may,278,1,-1,0,unknown,no
43,management,divorced,tertiary,no,443,yes,no,unknown,9,may,219,1,-1,0,unknown,no
41,blue-collar,married,primary,no,406,yes,no,unknown,9,may,2462,1,-1,0,unknown,no
31,admin.,married,secondary,no,535,no,no,unknown,9,may,249,3,-1,0,unknown,no
26,services,single,secondary,no,302,yes,no,unknown,9,may,210,1,-1,0,unknown,no
29,blue-collar,married,primary,yes,-43,yes,no,unknown,9,may,484,1,-1,0,unknown,no
31,services,married,secondary,no,-346,no,no,unknown,9,may,187,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,-271,yes,no,unknown,9,may,172,1,-1,0,unknown,no
35,technician,married,secondary,no,55,yes,no,unknown,9,may,79,4,-1,0,unknown,no
31,technician,single,tertiary,no,375,yes,no,unknown,9,may,207,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,-2,yes,no,unknown,9,may,136,2,-1,0,unknown,no
29,blue-collar,single,primary,no,-680,yes,no,unknown,9,may,117,2,-1,0,unknown,no
29,admin.,divorced,secondary,no,0,no,no,unknown,9,may,393,1,-1,0,unknown,no
39,blue-collar,single,secondary,no,217,yes,no,unknown,9,may,107,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,160,yes,no,unknown,9,may,25,1,-1,0,unknown,no
27,management,single,tertiary,no,118,yes,no,unknown,9,may,132,3,-1,0,unknown,no
22,admin.,single,secondary,no,-1,yes,no,unknown,9,may,136,1,-1,0,unknown,no
31,management,single,secondary,no,453,yes,no,unknown,9,may,384,2,-1,0,unknown,no
39,blue-collar,single,secondary,no,169,yes,no,unknown,9,may,38,1,-1,0,unknown,no
25,admin.,single,secondary,no,787,yes,no,unknown,9,may,164,1,-1,0,unknown,no
27,self-employed,single,secondary,no,78,yes,no,unknown,9,may,825,1,-1,0,unknown,no
28,technician,single,tertiary,no,2269,yes,no,unknown,9,may,331,1,-1,0,unknown,no
31,unemployed,married,primary,no,213,yes,no,unknown,9,may,479,2,-1,0,unknown,no
46,technician,divorced,secondary,no,164,yes,no,unknown,9,may,229,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,934,no,no,unknown,9,may,258,2,-1,0,unknown,no
27,services,single,secondary,no,4,yes,yes,unknown,9,may,490,1,-1,0,unknown,no
34,unemployed,divorced,secondary,no,354,yes,no,unknown,9,may,308,1,-1,0,unknown,no
30,technician,single,secondary,no,23,yes,no,unknown,9,may,137,1,-1,0,unknown,no
23,student,single,secondary,no,318,yes,no,unknown,9,may,545,2,-1,0,unknown,no
33,technician,divorced,secondary,yes,-305,no,yes,unknown,9,may,109,1,-1,0,unknown,no
43,admin.,married,secondary,no,616,yes,no,unknown,9,may,168,2,-1,0,unknown,no
50,blue-collar,married,primary,no,2590,yes,no,unknown,9,may,257,6,-1,0,unknown,no
31,technician,married,secondary,no,1868,yes,no,unknown,9,may,213,2,-1,0,unknown,no
32,blue-collar,single,secondary,no,-578,no,no,unknown,9,may,115,1,-1,0,unknown,no
32,admin.,single,secondary,no,-227,yes,yes,unknown,9,may,646,1,-1,0,unknown,no
37,technician,divorced,secondary,no,1981,yes,no,unknown,9,may,106,1,-1,0,unknown,no
60,management,divorced,unknown,no,404,yes,no,unknown,9,may,95,2,-1,0,unknown,no
47,blue-collar,divorced,secondary,no,65,yes,no,unknown,9,may,205,1,-1,0,unknown,no
32,blue-collar,married,secondary,yes,-1,yes,no,unknown,9,may,653,1,-1,0,unknown,no
34,services,married,secondary,no,-68,yes,no,unknown,9,may,122,1,-1,0,unknown,no
36,blue-collar,divorced,unknown,no,0,yes,no,unknown,9,may,377,1,-1,0,unknown,no
28,services,single,secondary,no,229,yes,no,unknown,9,may,322,1,-1,0,unknown,no
31,services,divorced,secondary,no,1656,yes,no,unknown,9,may,208,3,-1,0,unknown,no
43,housemaid,married,primary,no,1342,yes,yes,unknown,9,may,46,2,-1,0,unknown,no
32,unemployed,single,secondary,no,331,yes,no,unknown,9,may,211,2,-1,0,unknown,no
31,services,married,secondary,no,238,yes,yes,unknown,9,may,156,2,-1,0,unknown,no
56,admin.,married,primary,no,202,yes,no,unknown,9,may,178,2,-1,0,unknown,no
34,management,single,tertiary,no,318,yes,no,unknown,9,may,133,2,-1,0,unknown,no
46,technician,single,secondary,yes,-1124,yes,yes,unknown,9,may,206,2,-1,0,unknown,no
27,admin.,single,secondary,no,662,yes,no,unknown,9,may,544,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1790,yes,yes,unknown,9,may,143,1,-1,0,unknown,no
35,blue-collar,married,primary,no,198,yes,no,unknown,9,may,471,2,-1,0,unknown,no
29,management,single,tertiary,no,726,yes,no,unknown,9,may,200,3,-1,0,unknown,no
39,management,married,tertiary,no,183,yes,no,unknown,9,may,324,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,149,yes,no,unknown,9,may,71,1,-1,0,unknown,no
58,blue-collar,married,primary,no,-91,yes,no,unknown,9,may,164,5,-1,0,unknown,no
36,blue-collar,married,secondary,no,-9,yes,no,unknown,9,may,137,3,-1,0,unknown,no
33,blue-collar,married,primary,no,134,yes,no,unknown,9,may,91,2,-1,0,unknown,no
32,management,married,tertiary,no,0,no,no,unknown,9,may,280,1,-1,0,unknown,no
32,entrepreneur,single,tertiary,no,6259,yes,no,unknown,9,may,230,2,-1,0,unknown,no
31,admin.,married,secondary,no,27,no,yes,unknown,9,may,63,1,-1,0,unknown,no
30,blue-collar,single,primary,no,383,yes,no,unknown,9,may,135,1,-1,0,unknown,no
30,management,single,tertiary,no,1108,yes,yes,unknown,9,may,261,1,-1,0,unknown,no
40,blue-collar,married,primary,no,117,yes,no,unknown,9,may,215,2,-1,0,unknown,no
35,blue-collar,married,primary,no,108,yes,no,unknown,9,may,200,4,-1,0,unknown,no
42,blue-collar,married,primary,no,479,yes,no,unknown,9,may,391,2,-1,0,unknown,no
60,technician,married,primary,no,65,yes,no,unknown,9,may,1028,2,-1,0,unknown,no
28,services,single,secondary,no,234,no,no,unknown,9,may,107,3,-1,0,unknown,no
29,admin.,single,secondary,no,-53,yes,no,unknown,9,may,108,2,-1,0,unknown,no
33,unemployed,married,secondary,no,-131,yes,yes,unknown,9,may,145,2,-1,0,unknown,no
23,services,single,secondary,no,-39,yes,yes,unknown,9,may,142,2,-1,0,unknown,no
34,blue-collar,married,primary,no,139,yes,no,unknown,9,may,106,1,-1,0,unknown,no
29,services,single,secondary,no,262,yes,no,unknown,9,may,134,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,160,yes,no,unknown,9,may,190,1,-1,0,unknown,no
55,services,married,secondary,no,186,yes,yes,unknown,9,may,241,1,-1,0,unknown,no
39,retired,single,primary,no,-79,no,no,unknown,9,may,180,1,-1,0,unknown,no
37,admin.,single,secondary,no,1113,yes,no,unknown,9,may,237,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,82,yes,no,unknown,9,may,654,1,-1,0,unknown,no
35,management,divorced,tertiary,no,321,yes,no,unknown,9,may,189,1,-1,0,unknown,no
26,management,single,tertiary,no,1326,yes,no,unknown,9,may,70,1,-1,0,unknown,no
34,technician,single,tertiary,no,2257,yes,no,unknown,9,may,62,1,-1,0,unknown,no
55,blue-collar,married,primary,no,1373,no,no,unknown,9,may,1087,2,-1,0,unknown,no
39,services,married,secondary,no,304,yes,yes,unknown,9,may,323,1,-1,0,unknown,no
27,student,married,tertiary,no,659,yes,no,unknown,9,may,111,2,-1,0,unknown,no
30,entrepreneur,single,secondary,no,491,yes,no,unknown,9,may,197,4,-1,0,unknown,no
28,management,single,unknown,yes,101,yes,no,unknown,9,may,224,3,-1,0,unknown,no
33,blue-collar,single,secondary,no,33,yes,no,unknown,9,may,557,1,-1,0,unknown,no
43,management,married,tertiary,no,291,yes,no,unknown,9,may,150,2,-1,0,unknown,no
50,services,married,tertiary,no,218,yes,no,unknown,9,may,388,2,-1,0,unknown,no
26,blue-collar,single,primary,no,102,yes,no,unknown,9,may,89,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,88,yes,no,unknown,9,may,57,2,-1,0,unknown,no
47,blue-collar,married,primary,no,94,yes,no,unknown,9,may,209,3,-1,0,unknown,no
33,management,single,secondary,no,-665,yes,yes,unknown,9,may,188,1,-1,0,unknown,no
34,blue-collar,married,secondary,yes,-331,yes,yes,unknown,9,may,342,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,550,yes,no,unknown,9,may,84,1,-1,0,unknown,no
23,student,single,secondary,no,151,yes,no,unknown,9,may,97,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,5406,no,no,unknown,9,may,530,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,269,yes,no,unknown,9,may,365,1,-1,0,unknown,no
41,management,married,unknown,no,2457,yes,no,unknown,9,may,285,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,45,yes,no,unknown,9,may,352,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,610,yes,no,unknown,9,may,316,3,-1,0,unknown,no
53,management,married,secondary,no,-133,yes,no,unknown,9,may,126,2,-1,0,unknown,no
34,management,single,secondary,no,66,yes,no,unknown,9,may,76,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,10,yes,no,unknown,9,may,1692,2,-1,0,unknown,no
27,blue-collar,married,tertiary,no,350,no,no,unknown,9,may,24,1,-1,0,unknown,no
33,services,married,tertiary,no,546,yes,yes,unknown,9,may,253,1,-1,0,unknown,no
40,technician,single,secondary,no,360,yes,no,unknown,9,may,73,1,-1,0,unknown,no
21,student,single,secondary,no,6,no,no,unknown,9,may,622,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,0,yes,no,unknown,9,may,133,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,22,yes,yes,unknown,9,may,178,1,-1,0,unknown,no
26,technician,single,secondary,no,57,yes,no,unknown,9,may,404,2,-1,0,unknown,no
